Time;Generator 1 aktivno primanje;Generator 1 aktivno davanje;Generator 1 reaktivno primanje;Generator 1 reaktivno davanje;Generator 2 aktivno primanje;Generator 2 aktivno davanje;Generator 2 reaktivno primanje;Generator 2 reaktivno davanje;Generator 3 aktivno primanje;Generator 3 aktivno davanje;Generator 3 reaktivno primanje;Generator 3 reaktivno davanje
;kWh;kWh;kvarh;kvarh;kWh;kWh;kvarh;kvarh;kWh;kWh;kvarh;kvarh
22.2.2025 01:00;0;0;0;0;0;10.923;759;842;0;0;0;0
22.2.2025 02:00;0;0;0;0;0;10.956;1.898;0;0;0;0;0
22.2.2025 03:00;0;0;0;0;0;10.956;3.366;0;0;0;0;0
22.2.2025 04:00;0;0;0;0;0;10.940;3.779;0;0;0;0;0
22.2.2025 05:00;0;0;0;0;0;10.940;3.729;0;0;0;0;0
22.2.2025 06:00;0;0;0;0;0;10.956;3.861;0;0;0;0;0
22.2.2025 07:00;0;0;0;0;0;19.173;3.498;0;0;0;0;0
22.2.2025 08:00;0;0;0;0;0;19.916;1.254;17;0;0;0;0
22.2.2025 09:00;0;0;0;0;0;19.899;611;132;0;0;0;0
22.2.2025 10:00;0;0;0;0;0;19.916;858;330;0;0;0;0
22.2.2025 11:00;0;0;0;0;0;19.899;1.980;0;0;0;0;0
22.2.2025 12:00;0;0;0;0;0;19.916;1.122;0;0;0;0;0
22.2.2025 13:00;0;0;0;0;0;19.536;825;0;0;0;0;0
22.2.2025 14:00;0;0;0;0;0;19.916;1.023;0;0;0;0;0
22.2.2025 15:00;0;0;0;0;0;19.916;1.254;0;0;0;0;0
22.2.2025 16:00;0;0;0;0;0;19.916;858;17;0;0;0;0
22.2.2025 17:00;0;0;0;0;0;19.932;1.089;17;0;0;0;0
22.2.2025 18:00;0;0;0;0;0;21.302;677;33;0;0;0;0
22.2.2025 19:00;0;0;0;0;0;21.368;231;66;0;0;0;0
22.2.2025 20:00;0;0;0;0;0;10.940;0;1.238;0;0;0;0
22.2.2025 21:00;0;0;0;0;0;10.923;17;792;0;0;0;0
22.2.2025 22:00;0;0;0;0;0;10.923;66;809;0;0;0;0
22.2.2025 23:00;0;0;0;0;0;10.923;0;2.261;0;0;0;0
23.2.2025 00:00;0;0;0;0;0;10.923;50;1.749;0;0;0;0
23.2.2025 01:00;0;0;0;0;0;10.940;116;1.106;0;0;0;0
23.2.2025 02:00;0;0;0;0;0;10.907;0;2.921;0;0;0;0
23.2.2025 03:00;0;0;0;0;0;10.923;0;3.383;0;0;0;0
23.2.2025 04:00;0;0;0;0;0;10.907;0;2.921;0;0;0;0
23.2.2025 05:00;0;0;0;0;0;10.923;17;2.178;0;0;0;0
23.2.2025 06:00;0;0;0;0;0;10.923;33;1.584;0;0;0;0
23.2.2025 07:00;0;0;0;0;0;10.923;314;297;0;0;0;0
23.2.2025 08:00;0;0;0;0;0;12.557;33;1.370;0;0;0;0
23.2.2025 09:00;0;0;0;0;0;11.616;0;3.515;0;0;0;0
23.2.2025 10:00;0;0;0;0;0;10.923;0;3.119;0;0;0;0
23.2.2025 11:00;0;0;0;0;0;10.940;0;2.492;0;0;0;0
23.2.2025 12:00;0;0;0;0;0;10.940;0;1.205;0;0;0;0
23.2.2025 13:00;0;0;0;0;0;10.956;99;99;0;0;0;0
23.2.2025 14:00;0;0;0;0;0;10.956;363;17;0;0;0;0
23.2.2025 15:00;0;0;0;0;0;10.973;264;83;0;0;0;0
23.2.2025 16:00;0;0;0;0;0;10.940;726;50;0;0;0;0
23.2.2025 17:00;0;0;0;0;0;10.956;83;1.205;0;0;0;0
23.2.2025 18:00;0;0;0;0;0;10.940;0;2.607;0;0;0;0
23.2.2025 19:00;0;0;0;0;0;15.510;66;1.139;0;0;0;0
23.2.2025 20:00;0;0;0;0;0;14.916;264;0;0;0;0;0
23.2.2025 21:00;0;0;0;0;0;14.916;759;17;0;0;0;0
23.2.2025 22:00;0;0;0;0;0;11.336;396;33;0;0;0;0
23.2.2025 23:00;0;0;0;0;0;10.923;429;132;0;0;0;0
24.2.2025 00:00;0;0;0;0;0;10.923;479;66;0;0;0;0
24.2.2025 01:00;0;0;0;0;0;13.349;726;116;0;0;0;0
24.2.2025 02:00;0;0;0;0;0;10.923;396;99;0;0;0;0
24.2.2025 03:00;0;0;0;0;0;10.923;1.452;0;0;0;0;0
24.2.2025 04:00;0;0;0;0;0;10.940;1.370;0;0;0;0;0
24.2.2025 05:00;0;0;0;0;0;10.907;545;0;0;0;0;0
24.2.2025 06:00;0;0;0;0;0;14.801;231;561;0;0;0;0
24.2.2025 07:00;0;2.129;83;33;0;16.566;479;215;0;0;0;0
24.2.2025 08:00;0;14.916;17;2.459;0;14.900;0;2.409;0;0;0;0
24.2.2025 09:00;0;14.916;0;660;0;14.916;0;743;0;0;0;0
24.2.2025 10:00;0;14.916;0;627;0;14.916;0;743;0;0;0;0
24.2.2025 11:00;0;14.916;0;561;0;14.916;0;710;0;0;0;0
24.2.2025 12:00;0;13.943;33;1.106;0;13.926;17;1.238;0;0;0;0
24.2.2025 13:00;0;13.926;396;0;0;13.943;264;0;0;0;0;0
24.2.2025 14:00;0;12.408;0;512;0;12.392;0;627;0;0;0;0
24.2.2025 15:00;0;14.075;644;0;0;14.075;512;17;0;0;0;0
24.2.2025 16:00;0;12.936;1.073;116;0;12.953;1.023;17;0;0;0;0
24.2.2025 17:00;0;12.936;17;1.155;0;12.953;83;479;0;0;0;0
24.2.2025 18:00;0;12.936;0;2.030;0;12.936;0;1.287;0;0;0;0
24.2.2025 19:00;0;13.167;0;1.947;0;13.151;0;1.238;0;0;0;0
24.2.2025 20:00;0;726;0;66;0;14.801;0;1.518;0;0;0;0
24.2.2025 21:00;0;0;0;0;0;12.045;0;1.023;0;0;0;0
24.2.2025 22:00;0;0;0;0;0;10.940;215;462;0;0;0;0
24.2.2025 23:00;0;0;0;0;0;10.940;132;908;0;0;0;0
25.2.2025 00:00;0;0;0;0;0;10.907;0;2.244;0;0;0;0
25.2.2025 01:00;0;0;0;0;0;10.940;0;1.238;0;0;0;0
25.2.2025 02:00;0;0;0;0;0;10.940;429;281;0;0;0;0
25.2.2025 03:00;0;0;0;0;0;10.940;677;0;0;0;0;0
25.2.2025 04:00;0;0;0;0;0;10.940;1.122;0;0;0;0;0
25.2.2025 05:00;0;0;0;0;0;10.923;1.568;0;0;0;0;0
25.2.2025 06:00;0;0;0;0;0;10.923;99;957;0;0;0;0
25.2.2025 07:00;0;0;0;0;0;10.907;0;2.442;0;0;0;0
25.2.2025 08:00;0;0;0;0;0;10.940;0;2.228;0;0;0;0
25.2.2025 09:00;0;0;0;0;0;12.309;17;1.073;0;0;0;0
25.2.2025 10:00;0;0;0;0;0;10.940;0;1.914;0;0;0;0
25.2.2025 11:00;0;0;0;0;0;10.923;0;2.162;0;0;0;0
25.2.2025 12:00;0;0;0;0;0;10.923;0;1.502;0;0;0;0
25.2.2025 13:00;0;0;0;0;0;11.418;165;1.304;0;0;0;0
25.2.2025 14:00;0;0;0;0;0;14.636;429;1.238;0;0;0;0
25.2.2025 15:00;0;0;0;0;0;15.329;462;858;0;0;0;0
25.2.2025 16:00;0;0;0;0;0;20.576;231;413;0;0;0;0
25.2.2025 17:00;0;0;0;0;0;23.876;479;231;0;0;0;0
25.2.2025 18:00;0;0;0;0;0;23.859;248;198;0;0;0;0
25.2.2025 19:00;0;0;0;0;0;23.876;33;165;0;0;0;0
25.2.2025 20:00;0;0;0;0;0;19.982;0;1.139;0;0;0;0
25.2.2025 21:00;0;0;0;0;0;19.866;0;1.073;0;0;0;0
25.2.2025 22:00;0;0;0;0;0;11.649;0;908;0;0;0;0
25.2.2025 23:00;0;0;0;0;0;10.940;198;347;0;0;0;0
26.2.2025 00:00;0;0;0;0;0;10.923;116;924;0;0;0;0
26.2.2025 01:00;0;0;0;0;0;10.923;0;1.238;0;0;0;0
26.2.2025 02:00;0;0;0;0;0;10.940;0;875;0;0;0;0
26.2.2025 03:00;0;0;0;0;0;10.923;1.122;17;0;0;0;0
26.2.2025 04:00;0;0;0;0;0;10.940;2.327;0;0;0;0;0
26.2.2025 05:00;0;0;0;0;0;10.956;1.997;0;0;0;0;0
26.2.2025 06:00;0;0;0;0;0;10.923;1.188;99;0;0;0;0
26.2.2025 07:00;0;0;0;0;0;14.636;380;594;0;0;0;0
26.2.2025 08:00;0;0;0;0;0;17.853;215;627;0;0;0;0
26.2.2025 09:00;0;0;0;0;0;17.903;1.106;66;0;0;0;0
26.2.2025 10:00;0;0;0;0;0;17.919;990;17;0;0;0;0
26.2.2025 11:00;0;0;0;0;0;17.919;743;66;0;0;0;0
26.2.2025 12:00;0;0;0;0;0;17.919;330;17;0;0;0;0
26.2.2025 13:00;0;0;0;0;0;17.903;1.056;0;0;0;0;0
26.2.2025 14:00;0;0;0;0;0;17.919;1.304;0;0;0;0;0
26.2.2025 15:00;0;0;0;0;0;17.919;809;17;0;0;0;0
26.2.2025 16:00;0;0;0;0;0;17.903;363;363;0;0;0;0
26.2.2025 17:00;0;0;0;0;0;17.919;1.106;17;0;0;0;0
26.2.2025 18:00;0;0;0;0;0;17.903;182;83;0;0;0;0
26.2.2025 19:00;0;0;0;0;0;17.903;248;17;0;0;0;0
26.2.2025 20:00;0;0;0;0;0;11.138;0;578;0;0;0;0
26.2.2025 21:00;0;0;0;0;0;10.940;33;693;0;0;0;0
26.2.2025 22:00;0;0;0;0;0;10.923;0;1.073;0;0;0;0
26.2.2025 23:00;0;0;0;0;0;10.923;33;677;0;0;0;0
27.2.2025 00:00;0;0;0;0;0;10.923;0;1.700;0;0;0;0
27.2.2025 01:00;0;0;0;0;0;13.332;33;1.568;0;0;0;0
27.2.2025 02:00;0;0;0;0;0;14.735;66;660;0;0;0;0
27.2.2025 03:00;0;0;0;0;0;14.900;66;314;0;0;0;0
27.2.2025 04:00;0;0;0;0;0;14.916;924;17;0;0;0;0
27.2.2025 05:00;0;0;0;0;0;14.933;990;0;0;0;0;0
27.2.2025 06:00;0;0;0;0;0;11.963;1.287;0;0;0;0;0
27.2.2025 07:00;0;0;0;0;0;22.028;446;495;0;2.525;0;132
27.2.2025 08:00;0;0;0;0;0;14.900;0;2.277;0;15.032;0;2.360
27.2.2025 09:00;0;0;0;0;0;13.992;0;2.508;0;14.124;0;2.822
27.2.2025 10:00;0;0;0;0;0;17.985;17;875;0;462;0;99
27.2.2025 11:00;0;0;0;0;0;13.959;0;1.931;0;0;0;0
27.2.2025 12:00;0;0;0;0;0;13.943;0;1.716;0;0;0;0
27.2.2025 13:00;0;0;0;0;0;13.943;0;858;0;0;0;0
27.2.2025 14:00;0;0;0;0;0;14.768;0;858;0;0;0;0
27.2.2025 15:00;0;0;0;0;0;15.263;0;1.584;0;0;0;0
27.2.2025 16:00;0;0;0;0;0;21.912;1.188;0;0;0;0;0
27.2.2025 17:00;0;0;0;0;0;21.896;116;627;0;0;0;0
27.2.2025 18:00;0;0;0;0;0;21.863;0;1.634;0;0;0;0
27.2.2025 19:00;0;0;0;0;0;23.711;561;297;0;0;0;0
27.2.2025 20:00;0;0;0;0;0;23.876;792;0;0;0;0;0
27.2.2025 21:00;0;0;0;0;0;19.421;941;0;0;0;0;0
27.2.2025 22:00;0;0;0;0;0;11.088;479;17;0;0;0;0
27.2.2025 23:00;0;0;0;0;0;22.787;1.485;33;0;0;0;0
28.2.2025 00:00;0;0;0;0;0;13.679;413;347;0;0;0;0
28.2.2025 01:00;0;0;0;0;0;13.415;116;743;0;0;0;0
28.2.2025 02:00;0;0;0;0;0;13.794;0;2.244;0;0;0;0
28.2.2025 03:00;0;0;0;0;0;13.910;0;1.403;0;0;0;0
28.2.2025 04:00;0;0;0;0;0;13.926;17;512;0;0;0;0
28.2.2025 05:00;0;0;0;0;0;13.926;0;1.007;0;0;0;0
28.2.2025 06:00;0;0;0;0;0;14.784;99;2.492;0;0;0;0
28.2.2025 07:00;0;19.074;198;363;0;20.213;825;50;0;0;0;0
28.2.2025 08:00;0;22.836;429;215;0;22.622;545;99;0;0;0;0
28.2.2025 09:00;0;22.127;0;462;0;22.077;0;380;0;0;0;0
28.2.2025 10:00;0;21.830;0;726;0;21.879;0;660;0;0;0;0
28.2.2025 11:00;0;21.038;0;1.304;0;21.071;0;1.271;0;0;0;0
28.2.2025 12:00;0;14.982;0;1.617;0;14.999;0;1.634;0;0;0;0
28.2.2025 13:00;0;13.926;0;594;0;13.926;0;677;0;0;0;0
28.2.2025 14:00;0;14.091;0;858;0;14.091;0;941;0;0;0;0
28.2.2025 15:00;0;19.272;17;627;0;19.305;0;726;0;0;0;0
28.2.2025 16:00;0;21.038;1.650;0;0;20.939;1.584;0;0;0;0;0
28.2.2025 17:00;0;21.153;1.964;0;0;20.906;1.848;0;0;0;0;0
28.2.2025 18:00;0;21.533;1.304;0;0;21.252;1.172;0;0;0;0;0
28.2.2025 19:00;0;22.127;1.023;0;0;21.863;891;0;0;0;0;0
28.2.2025 20:00;0;22.704;1.370;0;0;22.572;1.238;0;0;0;0;0
28.2.2025 21:00;0;17.342;1.205;0;0;17.358;990;50;0;0;0;0
28.2.2025 22:00;0;3.119;66;248;0;16.319;0;924;0;0;0;0
28.2.2025 23:00;0;0;0;0;0;11.913;0;1.436;0;0;0;0
1.3.2025 00:00;0;0;0;0;0;11.616;116;809;0;0;0;0
1.3.2025 01:00;0;0;0;0;0;10.923;165;1.023;0;0;0;0
1.3.2025 02:00;0;0;0;0;0;10.940;198;413;0;0;0;0
1.3.2025 03:00;0;0;0;0;0;10.940;231;297;0;0;0;0
1.3.2025 04:00;0;0;0;0;0;10.940;0;512;0;0;0;0
1.3.2025 05:00;0;0;0;0;0;10.940;0;842;0;0;0;0
1.3.2025 06:00;0;0;0;0;0;10.973;66;215;0;0;0;0
1.3.2025 07:00;0;0;0;0;0;14.916;347;17;0;0;0;0
1.3.2025 08:00;0;0;0;0;0;14.520;17;990;0;0;0;0
1.3.2025 09:00;0;0;0;0;0;11.039;0;1.089;0;0;0;0
1.3.2025 10:00;0;0;0;0;0;10.940;0;2.046;0;0;0;0
1.3.2025 11:00;0;0;0;0;0;13.134;0;2.426;0;0;0;0
1.3.2025 12:00;0;0;0;0;0;14.025;0;1.667;0;0;0;0
1.3.2025 13:00;0;0;0;0;0;20.873;0;1.733;0;0;0;0
1.3.2025 14:00;0;0;0;0;0;22.605;0;1.056;0;0;0;0
1.3.2025 15:00;0;0;0;0;0;20.955;17;528;0;0;0;0
1.3.2025 16:00;0;0;0;0;0;22.523;330;17;0;0;0;0
1.3.2025 17:00;0;0;0;0;0;23.562;1.188;0;0;0;0;0
1.3.2025 18:00;0;0;0;0;0;17.903;33;429;0;7.178;0;462
1.3.2025 19:00;0;0;0;0;0;16.022;33;264;0;16.170;0;512
1.3.2025 20:00;0;0;0;0;0;15.296;0;957;0;15.411;0;1.172
1.3.2025 21:00;0;0;0;0;0;19.421;0;990;0;710;0;99
1.3.2025 22:00;0;0;0;0;0;17.606;528;17;0;0;0;0
1.3.2025 23:00;0;0;0;0;0;14.933;347;182;0;0;0;0
2.3.2025 00:00;0;0;0;0;0;11.418;0;1.452;0;0;0;0
2.3.2025 01:00;0;0;0;0;0;13.844;0;1.617;0;0;0;0
2.3.2025 02:00;0;0;0;0;0;13.926;0;1.848;0;0;0;0
2.3.2025 03:00;0;0;0;0;0;13.926;215;149;0;0;0;0
2.3.2025 04:00;0;0;0;0;0;11.864;578;0;0;0;0;0
2.3.2025 05:00;0;0;0;0;0;10.956;2.954;0;0;0;0;0
2.3.2025 06:00;0;0;0;0;0;10.940;3.020;0;0;0;0;0
2.3.2025 07:00;0;0;0;0;0;12.375;1.419;0;0;0;0;0
2.3.2025 08:00;0;0;0;0;0;18.744;726;116;0;0;0;0
2.3.2025 09:00;0;0;0;0;0;22.061;660;99;0;0;0;0
2.3.2025 10:00;0;0;0;0;0;21.830;1.188;149;0;0;0;0
2.3.2025 11:00;0;0;0;0;0;15.477;611;83;0;0;0;0
2.3.2025 12:00;0;0;0;0;0;16.929;891;50;0;0;0;0
2.3.2025 13:00;0;0;0;0;0;15.527;644;231;0;0;0;0
2.3.2025 14:00;0;0;0;0;0;14.949;396;83;0;0;0;0
2.3.2025 15:00;0;0;0;0;0;16.088;1.122;17;0;0;0;0
2.3.2025 16:00;0;0;0;0;0;16.913;396;726;0;0;0;0
2.3.2025 17:00;0;13.877;182;594;0;18.332;726;347;0;0;0;0
2.3.2025 18:00;0;23.331;644;0;0;23.183;660;0;0;0;0;0
2.3.2025 19:00;0;23.711;1.518;0;0;23.546;1.716;0;0;0;0;0
2.3.2025 20:00;0;23.826;1.799;0;0;23.859;2.112;0;0;0;0;0
2.3.2025 21:00;0;23.826;1.650;0;0;23.859;1.964;0;0;0;0;0
2.3.2025 22:00;0;23.661;1.469;0;0;23.711;1.766;0;0;0;0;0
2.3.2025 23:00;0;19.074;17;495;0;19.041;116;281;0;0;0;0
3.3.2025 00:00;0;4.934;0;132;0;14.751;429;132;0;0;0;0
3.3.2025 01:00;0;0;0;0;0;11.864;248;528;0;0;0;0
3.3.2025 02:00;0;0;0;0;0;10.956;2.277;0;0;0;0;0
3.3.2025 03:00;0;0;0;0;0;10.940;891;116;0;0;0;0
3.3.2025 04:00;0;0;0;0;0;10.940;809;0;0;0;0;0
3.3.2025 05:00;0;0;0;0;0;10.940;990;0;0;0;0;0
3.3.2025 06:00;0;0;0;0;0;10.940;627;83;0;0;0;0
3.3.2025 07:00;0;0;0;0;0;22.028;281;660;0;0;0;0
3.3.2025 08:00;0;0;0;0;0;23.810;17;2.211;0;0;0;0
3.3.2025 09:00;0;0;0;0;0;23.859;66;809;0;0;0;0
3.3.2025 10:00;0;0;0;0;0;20.081;0;2.772;0;0;0;0
3.3.2025 11:00;0;0;0;0;0;19.899;231;594;0;0;0;0
3.3.2025 12:00;0;0;0;0;0;14.949;0;1.155;0;0;0;0
3.3.2025 13:00;0;0;0;0;0;12.161;1.254;83;0;0;0;0
3.3.2025 14:00;0;0;0;0;0;11.946;132;1.436;0;0;0;0
3.3.2025 15:00;0;0;0;0;0;14.718;1.155;66;0;0;0;0
3.3.2025 16:00;0;0;0;0;0;17.870;215;182;0;0;0;0
3.3.2025 17:00;0;7.623;578;17;0;18.612;99;545;0;0;0;0
3.3.2025 18:00;0;19.305;495;33;0;19.338;50;1.518;0;0;0;0
3.3.2025 19:00;0;23.166;380;875;0;23.216;429;99;0;0;0;0
3.3.2025 20:00;0;23.826;1.485;0;0;23.859;1.370;0;0;0;0;0
3.3.2025 21:00;0;23.810;1.683;0;0;23.876;1.700;0;0;0;0;0
3.3.2025 22:00;0;23.810;1.040;0;0;23.859;1.238;0;0;0;0;0
3.3.2025 23:00;0;23.810;1.997;0;0;23.859;2.261;0;0;0;0;0
4.3.2025 00:00;0;23.694;2.393;17;0;22.902;2.756;0;0;0;0;0
4.3.2025 01:00;0;23.711;561;0;0;0;0;0;0;0;0;0
4.3.2025 02:00;0;23.694;1.815;0;0;0;0;0;0;0;0;0
4.3.2025 03:00;0;23.694;2.475;0;0;0;0;0;0;0;0;0
4.3.2025 04:00;0;23.694;3.036;0;0;0;0;0;0;0;0;0
4.3.2025 05:00;0;23.694;3.284;0;0;0;0;0;0;0;0;0
4.3.2025 06:00;0;23.694;3.515;0;0;0;0;0;0;0;0;0
4.3.2025 07:00;0;16.055;495;297;0;0;0;0;0;13.745;990;0
4.3.2025 08:00;0;16.764;50;2.574;0;0;0;0;0;17.028;0;2.987
4.3.2025 09:00;0;16.781;0;2.063;0;0;0;0;0;17.012;0;2.624
4.3.2025 10:00;0;13.200;0;2.459;0;0;0;0;0;12.920;0;2.690
4.3.2025 11:00;0;14.784;33;1.568;0;0;0;0;0;0;0;0
4.3.2025 12:00;0;14.487;0;1.502;0;0;0;0;0;0;0;0
4.3.2025 13:00;0;14.817;198;231;0;0;0;0;0;0;0;0
4.3.2025 14:00;0;14.850;1.073;83;0;0;0;0;0;0;0;0
4.3.2025 15:00;0;19.322;2.046;0;0;0;0;0;0;0;0;0
4.3.2025 16:00;0;21.747;2.558;0;0;0;0;0;0;0;0;0
4.3.2025 17:00;0;22.374;297;281;0;0;0;0;0;0;0;0
4.3.2025 18:00;0;22.671;83;924;0;0;0;0;0;0;0;0
4.3.2025 19:00;0;23.018;0;825;0;0;0;0;0;0;0;0
4.3.2025 20:00;0;16.814;0;2.063;0;0;0;0;0;14.009;0;561
4.3.2025 21:00;0;15.395;0;1.799;0;0;0;0;0;15.642;33;198
4.3.2025 22:00;0;14.801;33;710;0;0;0;0;0;15.048;660;33
4.3.2025 23:00;0;13.827;495;149;0;0;0;0;0;14.075;429;116
5.3.2025 00:00;0;14.157;182;380;0;0;0;0;0;9.273;132;83
5.3.2025 01:00;0;21.021;479;264;0;0;0;0;0;0;0;0
5.3.2025 02:00;0;22.704;1.122;0;0;0;0;0;0;0;0;0
5.3.2025 03:00;0;20.774;1.848;0;0;0;0;0;0;0;0;0
5.3.2025 04:00;0;20.741;3.168;0;0;0;0;0;0;0;0;0
5.3.2025 05:00;0;21.104;3.531;0;0;0;0;0;0;0;0;0
5.3.2025 06:00;0;19.850;2.541;17;0;0;0;0;0;6.666;99;0
5.3.2025 07:00;0;16.401;17;1.337;0;0;0;0;0;16.665;17;1.155
5.3.2025 08:00;0;16.764;66;858;0;0;0;0;0;17.028;0;1.056
5.3.2025 09:00;0;14.982;0;2.310;0;0;0;0;0;15.246;0;2.690
5.3.2025 10:00;0;11.121;50;594;0;0;0;0;0;11.336;0;1.023
5.3.2025 11:00;0;10.841;66;198;0;0;0;0;0;11.055;0;660
5.3.2025 12:00;0;10.874;1.914;0;0;0;0;0;0;11.072;1.568;0
5.3.2025 13:00;0;10.857;446;198;0;0;0;0;0;11.055;231;264
5.3.2025 14:00;0;5.478;17;446;0;0;0;0;0;16.517;429;561
5.3.2025 15:00;0;0;0;0;0;0;0;0;0;21.929;611;198
5.3.2025 16:00;0;0;0;0;0;0;0;0;0;21.912;627;66
5.3.2025 17:00;0;0;0;0;0;0;0;0;0;21.912;611;264
5.3.2025 18:00;0;0;0;0;0;0;0;0;0;22.902;231;248
5.3.2025 19:00;0;0;0;0;0;0;0;0;0;22.886;314;446
5.3.2025 20:00;0;0;0;0;0;0;0;0;0;22.902;99;132
5.3.2025 21:00;0;0;0;0;0;13.926;1.469;0;0;18.249;314;149
5.3.2025 22:00;0;0;0;0;0;21.021;1.733;0;0;20.922;1.716;0
5.3.2025 23:00;0;0;0;0;0;17.969;627;132;0;17.853;231;462
6.3.2025 00:00;0;0;0;0;0;10.907;842;0;0;15.725;429;116
6.3.2025 01:00;0;0;0;0;0;0;0;0;0;17.094;33;1.601
6.3.2025 02:00;0;0;0;0;0;0;0;0;0;14.933;132;743
6.3.2025 03:00;0;0;0;0;0;0;0;0;0;14.949;149;66
6.3.2025 04:00;0;0;0;0;0;0;0;0;0;14.933;462;0
6.3.2025 05:00;0;0;0;0;0;0;0;0;0;14.949;1.617;0
6.3.2025 06:00;0;660;0;33;0;0;0;0;0;20.246;941;17
6.3.2025 07:00;0;13.943;0;1.073;0;0;0;0;0;13.943;0;1.089
6.3.2025 08:00;0;15.906;264;231;0;0;0;0;0;15.956;99;479
6.3.2025 09:00;0;7.095;66;231;0;0;0;0;0;16.517;248;561
6.3.2025 10:00;0;0;0;0;0;0;0;0;0;15.180;198;314
6.3.2025 11:00;0;0;0;0;0;0;0;0;0;14.966;462;644
6.3.2025 12:00;0;0;0;0;0;0;0;0;0;14.966;528;66
6.3.2025 13:00;0;0;0;0;0;0;0;0;0;15.527;1.007;0
6.3.2025 14:00;0;0;0;0;0;0;0;0;0;19.817;759;0
6.3.2025 15:00;0;0;0;0;0;0;0;0;0;21.731;1.650;0
6.3.2025 16:00;0;0;0;0;0;0;0;0;0;22.919;1.898;0
6.3.2025 17:00;0;0;0;0;0;0;0;0;0;23.133;1.320;0
6.3.2025 18:00;0;0;0;0;0;0;0;0;0;23.711;891;33
6.3.2025 19:00;0;0;0;0;0;13.481;677;0;0;15.890;33;710
6.3.2025 20:00;0;0;0;0;0;12.227;66;891;0;12.128;0;2.475
6.3.2025 21:00;0;0;0;0;0;11.072;0;1.353;0;10.940;0;3.020
6.3.2025 22:00;0;0;0;0;0;2.195;0;182;0;19.322;0;1.469
6.3.2025 23:00;0;0;0;0;0;0;0;0;0;21.236;17;660
7.3.2025 00:00;0;0;0;0;0;0;0;0;0;15.642;314;347
7.3.2025 01:00;0;0;0;0;0;0;0;0;0;10.940;83;1.155
7.3.2025 02:00;0;0;0;0;0;0;0;0;0;10.956;0;990
7.3.2025 03:00;0;0;0;0;0;0;0;0;0;10.956;396;17
7.3.2025 04:00;0;0;0;0;0;0;0;0;0;10.956;693;0
7.3.2025 05:00;0;0;0;0;0;0;0;0;0;10.956;3.515;0
7.3.2025 06:00;0;0;0;0;0;0;0;0;0;11.121;743;215
7.3.2025 07:00;0;0;0;0;0;0;0;0;0;22.325;66;413
7.3.2025 08:00;0;0;0;0;0;0;0;0;0;23.859;149;1.205
7.3.2025 09:00;0;0;0;0;0;0;0;0;0;23.876;314;974
7.3.2025 10:00;0;0;0;0;0;0;0;0;0;21.764;825;116
7.3.2025 11:00;0;0;0;0;0;0;0;0;0;16.104;248;429
7.3.2025 12:00;0;0;0;0;0;0;0;0;0;15.428;99;1.205
7.3.2025 13:00;0;0;0;0;0;0;0;0;0;16.946;0;1.139
7.3.2025 14:00;0;0;0;0;0;0;0;0;0;17.441;281;132
7.3.2025 15:00;0;0;0;0;0;0;0;0;0;17.969;429;198
7.3.2025 16:00;0;0;0;0;0;0;0;0;0;17.952;1.106;0
7.3.2025 17:00;0;0;0;0;0;0;0;0;0;21.780;132;1.848
7.3.2025 18:00;0;0;0;0;0;0;0;0;0;22.902;0;2.096
7.3.2025 19:00;0;13.266;99;1.370;0;0;0;0;0;16.863;50;1.205
7.3.2025 20:00;0;18.381;842;0;0;0;0;0;0;18.414;545;0
7.3.2025 21:00;0;23.810;1.650;0;0;0;0;0;0;23.876;1.320;0
7.3.2025 22:00;0;19.767;2.013;0;0;0;0;0;0;19.817;1.601;17
7.3.2025 23:00;0;2.277;83;0;0;0;0;0;0;17.028;380;17
8.3.2025 00:00;0;0;0;0;0;0;0;0;0;11.220;264;710
8.3.2025 01:00;0;0;0;0;0;0;0;0;0;10.956;0;924
8.3.2025 02:00;0;0;0;0;0;0;0;0;0;10.940;0;1.436
8.3.2025 03:00;0;0;0;0;0;0;0;0;0;10.956;1.040;17
8.3.2025 04:00;0;0;0;0;0;0;0;0;0;10.956;1.419;0
8.3.2025 05:00;0;0;0;0;0;0;0;0;0;10.973;1.683;0
8.3.2025 06:00;0;0;0;0;0;0;0;0;0;10.956;2.013;17
8.3.2025 07:00;0;0;0;0;0;0;0;0;0;10.956;0;858
8.3.2025 08:00;0;0;0;0;0;0;0;0;0;10.989;660;149
8.3.2025 09:00;0;0;0;0;0;0;0;0;0;17.853;165;776
8.3.2025 10:00;0;0;0;0;0;0;0;0;0;13.299;17;1.601
8.3.2025 11:00;0;0;0;0;0;0;0;0;0;10.973;66;1.287
8.3.2025 12:00;0;0;0;0;0;0;0;0;0;10.973;0;2.772
8.3.2025 13:00;0;0;0;0;0;0;0;0;0;10.973;0;1.238
8.3.2025 14:00;0;0;0;0;0;0;0;0;0;10.973;182;149
8.3.2025 15:00;0;0;0;0;0;0;0;0;0;10.989;248;33
8.3.2025 16:00;0;0;0;0;0;0;0;0;0;11.963;1.403;0
8.3.2025 17:00;0;0;0;0;0;1.155;50;17;0;20.229;611;1.073
8.3.2025 18:00;0;0;0;0;0;16.517;50;545;0;16.418;0;990
8.3.2025 19:00;0;0;0;0;0;20.031;512;231;0;19.899;99;363
